Solution Path:
State: [[1, 11, 12, 2], [13, 8, 10, 7], [5, 3, 9, 4], [16, 14, 6, 15]] Level: 0 F-value:(15.0, 15.0)
State: [[1, 11, 2, 12], [13, 8, 10, 7], [5, 3, 9, 4], [16, 14, 6, 15]] Level: 1 F-value:(15.0, 14.0)
State: [[1, 2, 11, 12], [13, 8, 10, 7], [5, 3, 9, 4], [16, 14, 6, 15]] Level: 2 F-value:(15.0, 13.0)
State: [[1, 2, 11, 12], [13, 8, 10, 7], [5, 9, 3, 4], [16, 14, 6, 15]] Level: 3 F-value:(15.0, 12.0)
State: [[1, 2, 11, 12], [13, 8, 3, 7], [5, 9, 10, 4], [16, 14, 6, 15]] Level: 4 F-value:(15.0, 11.0)
State: [[1, 2, 3, 12], [13, 8, 11, 7], [5, 9, 10, 4], [16, 14, 6, 15]] Level: 5 F-value:(15.0, 10.0)
State: [[1, 2, 3, 12], [5, 8, 11, 7], [13, 9, 10, 4], [16, 14, 6, 15]] Level: 6 F-value:(15.0, 9.0)
State: [[1, 2, 3, 12], [5, 8, 11, 7], [16, 9, 10, 4], [13, 14, 6, 15]] Level: 7 F-value:(16.0, 9.0)
State: [[1, 2, 3, 12], [5, 8, 11, 7], [9, 16, 10, 4], [13, 14, 6, 15]] Level: 8 F-value:(16.0, 8.0)
State: [[1, 2, 3, 12], [5, 8, 11, 7], [9, 10, 16, 4], [13, 14, 6, 15]] Level: 9 F-value:(16.0, 7.0)
State: [[1, 2, 3, 12], [5, 8, 11, 7], [9, 10, 6, 4], [13, 14, 16, 15]] Level: 10 F-value:(16.0, 6.0)
State: [[1, 2, 3, 12], [5, 8, 6, 7], [9, 10, 11, 4], [13, 14, 16, 15]] Level: 11 F-value:(16.0, 5.0)
State: [[1, 2, 3, 12], [5, 6, 8, 7], [9, 10, 11, 4], [13, 14, 16, 15]] Level: 12 F-value:(16.0, 4.0)
State: [[1, 2, 3, 12], [5, 6, 7, 8], [9, 10, 11, 4], [13, 14, 16, 15]] Level: 13 F-value:(16.0, 3.0)
State: [[1, 2, 3, 12], [5, 6, 7, 8], [9, 10, 11, 4], [13, 14, 15, 16]] Level: 14 F-value:(16.0, 2.0)
State: [[1, 2, 3, 8], [5, 6, 7, 12], [9, 10, 11, 4], [13, 14, 15, 16]] Level: 15 F-value:(17.0, 2.0)
State: [[1, 2, 3, 8], [5, 6, 7, 4], [9, 10, 11, 12], [13, 14, 15, 16]] Level: 16 F-value:(17.0, 1.0)
State: [[1, 2, 3, 4], [5, 6, 7, 8], [9, 10, 11, 12], [13, 14, 15, 16]] Level: 17 F-value:(17.0, 0.0)
Time taken: 953.909735918045
