Search Path:
State: [[5, 6, 3], [8, 4, 2], [1, 9, 7]] Level: 0 F-value:(18, 18)
State: [[5, 6, 3], [1, 4, 2], [8, 9, 7]] Level: 1 F-value:(14, 13)
State: [[1, 6, 3], [5, 4, 2], [8, 9, 7]] Level: 2 F-value:(12, 10)
State: [[1, 4, 3], [5, 6, 2], [8, 9, 7]] Level: 3 F-value:(10, 7)
State: [[1, 4, 2], [5, 6, 3], [8, 9, 7]] Level: 4 F-value:(10, 6)
State: [[1, 2, 4], [5, 6, 3], [8, 9, 7]] Level: 5 F-value:(10, 5)
State: [[1, 2, 3], [5, 6, 4], [8, 9, 7]] Level: 6 F-value:(10, 4)
State: [[1, 2, 3], [5, 4, 6], [8, 9, 7]] Level: 7 F-value:(10, 3)
State: [[1, 2, 3], [4, 5, 6], [8, 9, 7]] Level: 8 F-value:(10, 2)
State: [[1, 2, 3], [4, 5, 6], [8, 7, 9]] Level: 9 F-value:(10, 1)
State: [[1, 2, 3], [4, 5, 6], [7, 8, 9]] Level: 10 F-value:(10, 0)
Time taken: 0.02500009536743164
