Solution Path:
State: [[6, 4, 2], [3, 1, 7], [5, 8, 9]] Level: 0 F-value:(7, 7)
State: [[6, 1, 2], [3, 4, 7], [5, 8, 9]] Level: 1 F-value:(8, 7)
State: [[6, 1, 2], [4, 3, 7], [5, 8, 9]] Level: 2 F-value:(8, 6)
State: [[1, 6, 2], [4, 3, 7], [5, 8, 9]] Level: 3 F-value:(8, 5)
State: [[1, 2, 6], [4, 3, 7], [5, 8, 9]] Level: 4 F-value:(8, 4)
State: [[1, 2, 6], [4, 7, 3], [5, 8, 9]] Level: 5 F-value:(9, 4)
State: [[1, 2, 3], [4, 7, 6], [5, 8, 9]] Level: 6 F-value:(8, 2)
State: [[1, 2, 3], [5, 7, 6], [4, 8, 9]] Level: 7 F-value:(10, 3)
State: [[1, 2, 3], [7, 5, 6], [4, 8, 9]] Level: 8 F-value:(10, 2)
State: [[1, 2, 3], [4, 5, 6], [7, 8, 9]] Level: 9 F-value:(9, 0)
Time taken: 1.8940019607543945
